ToGo,Down,OffenseTeam,DefenseTeam,YardLine,Time,PlayType
9,2,17,10,26,865,5
6,3,17,10,29,828,5
6,4,17,10,29,824,6
10,1,10,17,25,812,5
1,2,10,17,34,776,8
10,1,10,17,42,736,5
10,1,17,10,25,609,8
7,2,17,10,28,575,5
10,1,17,10,38,543,5
10,2,17,10,38,539,5
10,1,10,17,25,414,5
3,2,10,17,32,378,5
10,1,10,17,48,374,8
10,1,17,10,25,258,8
20,2,9,3,56,967,8
10,1,3,9,25,945,5
10,1,9,3,25,2700,8
10,2,9,3,25,2657,10
20,2,9,3,15,2636,8
12,3,9,3,23,2593,4
17,3,9,3,18,2572,10
12,4,9,3,23,2540,6
10,1,3,9,39,2529,5
10,2,3,9,39,2526,5
10,3,3,9,39,2522,5
10,1,10,5,25,3552,9
18,2,10,5,17,3515,5
13,3,10,5,22,3498,5
13,4,10,5,22,3493,6
10,1,5,10,9,3480,8
1,2,5,10,18,3441,8
10,1,5,10,21,3398,8
12,2,5,10,19,3360,8
4,3,5,10,27,3315,5
10,1,5,10,32,3310,8
6,2,5,10,36,3274,10
1,3,5,10,41,3234,8
10,1,5,10,44,3195,8
6,2,5,10,48,3153,9
14,3,5,10,40,3108,10
10,1,10,5,25,2955,8
6,2,10,5,29,2939,5
2,3,10,5,33,2934,5
10,1,10,5,49,2914,5
10,1,5,10,25,2879,8
10,2,5,10,25,2875,8
9,3,5,10,26,2871,5
9,4,5,10,26,2864,6
10,1,10,5,27,2853,5
10,1,10,5,40,2831,5
10,2,10,5,40,2825,8
10,1,5,10,25,2729,9
10,1,6,2,25,2989,8
8,2,6,2,27,2956,9
18,3,6,2,17,2916,8
3,4,6,2,32,2875,10
10,1,8,4,25,900,5
3,2,8,4,32,869,5
3,3,8,4,32,864,5
3,4,8,4,32,824,6
10,1,4,8,13,817,10
6,2,4,8,17,780,8
3,3,4,8,20,737,5
10,1,4,8,25,707,8
10,1,4,8,38,677,8
3,2,4,8,45,641,5
3,3,4,8,45,637,5
10,1,8,4,17,499,5
10,1,8,4,29,464,8
10,1,8,4,42,427,5
10,2,8,4,42,422,8
10,1,4,8,25,200,8
5,2,4,8,30,172,8
10,1,4,8,45,142,8
7,2,4,8,48,102,5
7,3,4,8,48,97,9
16,4,4,8,39,78,6
10,1,8,4,20,70,5
5,2,8,4,25,39,5
5,3,8,4,25,33,5
10,1,8,4,30,1800,5
13,2,8,4,49,1716,5
10,1,4,8,25,1561,8
12,2,4,8,23,1535,5
12,3,4,8,23,1532,4
17,3,4,8,18,1532,5
12,4,4,8,23,1493,6
5,2,8,4,22,1448,5
10,1,8,4,30,1411,5
10,2,8,4,30,1368,8
10,3,8,4,30,1326,5
10,4,8,4,30,1321,6
10,1,4,8,26,1310,8
1,2,4,8,35,1272,8
10,1,4,8,49,1238,8
10,1,8,4,40,1016,5
10,2,8,4,40,1012,5
10,1,4,8,25,924,7
10,1,4,8,25,2700,8
19,1,4,8,16,2689,5
13,2,4,8,22,2655,5
13,3,4,8,22,2652,5
7,4,4,8,28,2617,6
10,1,8,4,20,2610,8
7,2,8,4,23,2577,5
10,1,8,4,35,2541,5
10,2,8,4,35,2506,5
8,3,8,4,37,2470,5
13,4,26,7,40,1236,6
8,4,8,4,37,2465,6
10,1,4,8,30,2457,8
7,2,4,8,33,2422,8
10,1,4,8,41,2382,5
10,2,4,8,41,2376,5
2,3,4,8,49,2330,4
7,3,4,8,44,2306,5
2,4,4,8,49,2288,5
10,1,8,4,25,1919,8
8,2,8,4,27,1885,5
10,1,8,4,35,1853,5
10,1,0,12,25,348,5
10,2,0,12,25,343,8
10,1,0,12,36,300,8
10,1,0,12,67,215,8
10,1,12,0,25,81,8
8,2,12,0,27,45,5
2,3,12,0,33,12,5
10,1,12,0,47,1800,8
10,1,12,0,66,1735,9
10,1,0,12,25,1580,5
10,1,12,0,25,1572,5
10,1,12,0,41,1536,8
9,2,12,0,42,1505,5
10,1,0,12,20,1270,8
8,2,0,12,22,1229,8
5,3,0,12,25,1192,5
10,1,0,12,31,1162,8
16,2,0,12,25,1123,5
10,3,0,12,31,1081,9
18,4,0,12,23,1047,6
10,1,12,0,26,1035,8
7,2,12,0,29,1020,8
1,3,12,0,35,981,5
10,1,12,0,41,956,5
3,2,12,0,48,938,5
10,1,0,12,27,917,5
10,1,0,12,39,911,5
3,2,0,12,46,906,5
10,1,12,0,25,2700,8
5,2,12,0,30,2658,5
1,3,12,0,34,2623,8
19,2,12,0,46,2556,5
17,3,12,0,48,2515,5
10,1,0,12,38,2355,8
10,1,0,12,49,2317,8
10,1,12,0,25,1972,9
20,2,12,0,15,1937,5
18,3,12,0,17,1900,5
18,4,12,0,17,1890,6
10,1,0,12,32,1880,8
8,2,0,12,34,1843,8
10,1,0,12,43,1815,5
10,1,12,0,22,3468,8
8,2,12,0,24,3433,5
1,3,12,0,31,3398,8
1,4,12,0,31,3348,6
10,1,0,12,49,3270,10
15,3,0,12,44,3185,5
10,1,0,12,19,2998,8
7,2,0,12,22,2963,5
7,3,0,12,22,2958,4
12,3,0,12,17,2958,5
10,1,0,12,30,2914,5
10,1,12,0,27,2730,7
10,1,30,14,25,900,8
7,2,30,14,28,861,8
7,3,30,14,28,814,4
2,3,30,14,33,790,9
10,4,30,14,25,756,6
10,1,14,30,14,742,5
10,1,26,7,23,1890,5
10,2,26,7,23,1884,8
8,3,26,7,25,1859,5
8,4,26,7,25,1855,6
10,1,26,7,28,3590,8
13,2,26,7,25,3554,5
13,3,26,7,25,3549,5
10,1,26,7,39,3507,5
7,2,26,7,42,3472,5
4,3,26,7,45,3433,5
10,1,7,26,25,3160,5
20,1,7,26,15,3137,9
22,2,7,26,13,3095,5
22,3,7,26,13,3089,5
8,4,7,26,27,3053,6
10,1,26,7,48,3047,5
10,1,7,26,14,2909,5
11,2,7,26,13,2869,8
10,1,7,26,29,2846,5
10,2,7,26,29,2843,5
7,3,7,26,32,2820,5
7,4,7,26,32,2816,6
10,1,26,7,30,2802,5
1,4,3,9,48,2488,5
10,1,3,9,46,2391,8
10,1,6,2,25,1826,8
10,2,6,2,25,3600,5
8,3,6,2,27,3557,5
8,4,6,2,27,3553,6
10,1,2,6,35,3546,8
5,2,2,6,40,3510,8
2,3,2,6,43,3485,8
10,1,2,6,48,3448,8
13,2,2,6,45,3377,10
6,3,2,6,52,3345,5
10,1,6,2,20,3333,8
7,2,6,2,23,3297,5
5,3,6,2,25,3259,9
7,4,6,2,23,3215,6
10,1,2,6,32,3205,8
4,2,2,6,38,3165,4
9,2,2,6,33,3165,5
9,2,10,5,43,1984,8
6,3,10,5,46,1953,5
10,2,26,7,30,2798,5
10,3,26,7,30,2792,5
10,4,26,7,30,2788,6
10,1,7,26,35,2778,5
10,1,26,7,25,2702,5
10,1,5,10,25,900,5
10,2,5,10,25,894,8
10,1,5,10,36,853,8
3,2,5,10,43,823,5
10,1,10,5,25,2700,8
10,1,10,5,45,2665,5
10,2,10,5,45,2661,8
7,4,10,5,48,2589,6
10,1,5,10,15,2582,5
5,2,5,10,20,2544,8
10,1,5,10,33,2514,5
10,1,5,10,47,2471,8
10,3,5,10,47,2389,4
15,3,5,10,42,2382,5
10,1,5,10,47,2375,8
10,1,10,5,25,2081,8
2,2,10,5,33,2053,5
10,1,10,5,42,2019,8
10,1,11,17,8,896,5
10,1,11,17,23,859,5
2,2,11,17,31,814,5
10,1,11,17,42,786,8
10,2,11,17,42,751,5
10,1,11,17,43,576,8
7,2,11,17,46,534,8
7,3,11,17,46,491,5
7,4,11,17,46,487,6
10,1,17,11,14,480,11
7,2,17,11,17,439,8
4,3,17,11,20,402,5
10,1,17,11,30,366,8
7,2,17,11,33,328,5
10,1,17,11,42,292,10
10,1,19,18,37,1351,5
1,2,19,18,46,1320,8
1,2,19,18,86,1168,8
10,1,18,19,25,1048,8
7,2,18,19,28,1020,8
4,3,18,19,31,982,8
8,4,18,19,27,978,6
10,1,19,18,12,969,8
10,1,19,18,22,963,5
10,1,11,17,31,77,5
10,2,11,17,31,70,8
10,1,11,17,46,29,5
10,2,11,17,46,25,5
8,3,11,17,48,2,5
10,1,17,11,25,1793,9
16,2,17,11,19,1751,10
5,3,17,11,30,1715,5
10,1,17,11,42,1675,8
3,2,17,11,49,1651,5
3,3,17,11,49,1645,5
10,1,11,17,17,1635,9
15,2,11,17,12,1589,5
10,1,11,17,41,1546,8
10,1,17,11,42,1336,8
12,2,17,11,40,1300,10
5,3,17,11,47,1265,5
5,4,17,11,47,1261,6
10,1,11,17,19,1251,5
3,2,11,17,26,1218,8
10,1,11,17,31,1178,5
7,2,11,17,34,1133,5
7,3,11,17,34,1129,4
12,3,11,17,29,1129,5
10,1,11,17,46,1089,8
8,2,11,17,48,1062,5
10,1,17,11,23,903,7
10,1,17,11,22,2696,5
1,2,17,11,31,2656,8
10,1,17,11,45,2622,5
10,1,11,17,25,2444,8
15,2,11,17,20,2405,5
10,3,11,17,25,2359,5
10,1,11,17,35,2317,8
4,2,11,17,41,2278,8
1,3,11,17,44,2239,5
10,1,11,17,48,2212,5
10,1,17,11,10,2047,5
2,2,17,11,18,2013,8
5,3,17,11,15,1991,5
1,4,17,11,19,1954,6
10,1,11,17,30,1945,5
10,1,17,11,25,3600,5
10,1,11,17,6,3464,5
10,2,8,4,35,1847,5
5,3,8,4,40,1811,5
10,1,4,8,25,3538,5
10,1,4,8,25,3528,5
8,2,4,8,27,3500,5
8,3,4,8,27,3494,5
10,1,4,8,41,3472,9
18,2,4,8,33,3433,9
24,3,4,8,27,3389,9
10,1,4,8,28,3133,5
8,2,4,8,30,3098,9
15,3,4,8,23,3057,5
15,4,4,8,23,3054,6
10,1,26,7,13,2382,5
3,2,26,7,20,2343,8
4,3,26,7,19,2318,5
3,4,26,7,20,2284,6
10,1,7,26,36,2272,5
10,2,7,26,36,2268,5
5,3,7,26,41,2226,5
5,4,7,26,41,2223,6
10,1,26,7,20,2214,5
10,2,26,7,20,2207,5
20,2,26,7,10,2186,8
12,3,26,7,18,2162,5
1,4,26,7,29,2123,8
10,1,26,7,30,2109,8
13,2,26,7,27,2066,5
13,3,26,7,27,2060,5
13,4,26,7,27,2056,6
4,4,0,12,21,475,6
10,1,12,0,39,465,5
10,2,11,17,6,3461,8
4,3,11,17,12,3427,5
10,1,11,17,17,3384,5
10,2,11,17,17,3379,5
10,3,11,17,17,3374,5
19,4,11,17,8,3370,6
10,1,17,11,37,3360,8
8,2,17,11,39,3328,5
8,3,17,11,39,3323,5
10,1,11,17,25,3024,8
9,2,11,17,26,2982,9
20,3,11,17,15,2938,5
10,1,11,17,39,2933,5
10,2,11,17,39,2927,5
10,1,0,12,15,567,5
8,2,0,12,17,529,8
4,3,0,12,21,484,5
10,2,14,30,14,736,8
10,3,14,30,14,694,5
10,1,14,30,28,651,5
4,2,14,30,34,614,8
5,3,14,30,33,572,5
5,4,14,30,33,566,6
10,1,30,14,13,559,5
10,1,30,14,24,520,8
10,1,14,30,43,461,8
8,2,14,30,45,421,5
10,1,30,14,26,171,5
4,2,30,14,32,123,8
10,1,23,31,25,2143,5
10,1,23,31,46,2114,5
15,1,23,31,41,2111,5
15,2,23,31,41,2105,9
22,3,23,31,34,2060,5
17,4,23,31,39,2030,6
10,1,31,23,23,2020,8
10,1,31,23,41,1973,8
10,2,31,23,41,1932,5
2,3,31,23,49,1890,8
10,1,23,31,32,1842,8
10,1,31,23,25,3512,5
3,2,31,23,32,3472,8
10,1,31,23,38,3430,5
10,2,31,23,38,3425,8
10,3,31,23,38,3382,5
10,1,23,31,36,3371,8
1,2,23,31,45,3325,8
10,1,31,23,25,3108,5
7,2,31,23,28,3084,5
10,1,31,23,40,3061,9
15,2,31,23,35,3033,9
20,3,31,23,30,2995,5
10,4,31,23,40,2952,5
1,3,31,23,70,2888,5
10,1,23,31,25,2836,8
8,2,23,31,27,2831,8
9,3,23,31,26,2826,10
2,4,23,31,33,2817,6
10,1,31,23,19,2809,5
4,2,31,23,25,2803,5
10,1,31,23,39,2784,5
10,2,31,23,39,2779,5
10,1,31,23,44,2772,5
3,3,30,14,33,76,10
10,1,30,14,37,36,8
8,2,30,14,39,1800,8
5,3,30,14,42,1753,5
1,4,30,14,46,1738,8
10,1,14,30,11,1439,8
5,2,14,30,16,1405,11
10,1,14,30,24,1368,5
10,2,14,30,24,1362,5
9,2,14,30,35,1281,5
9,3,14,30,35,1235,5
10,1,30,14,21,1059,5
10,2,30,14,21,1054,5
7,3,30,14,24,1020,5
1,4,30,14,30,1014,6
10,1,14,30,29,1008,8
1,2,14,30,38,981,9
2,3,14,30,37,974,4
10,1,14,30,42,974,5
10,2,14,30,42,970,5
10,1,14,30,86,935,5
10,2,14,30,86,931,5
10,1,30,14,25,913,7
10,1,14,30,27,2696,8
1,2,14,30,36,2655,5
10,1,14,30,40,2622,5
10,1,30,14,18,2346,4
15,1,30,14,13,2346,5
8,2,30,14,20,2309,8
7,3,30,14,21,2262,5
1,4,30,14,27,2220,6
10,1,14,30,20,2211,11
8,2,14,30,22,2173,8
10,1,14,30,33,2133,5
10,1,30,14,25,1995,8
5,2,30,14,30,1949,5
10,1,30,14,37,1912,4
15,1,30,14,32,1893,5
9,2,30,14,38,1853,8
5,3,30,14,42,1809,5
10,1,14,30,25,3600,8
11,2,14,30,24,3558,5
9,3,14,30,26,3518,5
10,1,10,5,25,563,5
2,2,10,5,33,527,8
10,1,10,5,36,497,5
10,2,10,5,36,491,8
5,3,10,5,41,452,5
10,1,5,10,37,374,8
4,2,5,10,43,339,5
10,1,5,10,49,296,8
10,1,10,5,20,69,8
10,2,10,5,20,35,5
10,3,10,5,20,32,5
10,1,10,5,31,1800,5
10,1,5,10,37,1770,8
12,2,5,10,35,1723,4
17,2,5,10,30,1709,5
10,1,5,10,25,1463,8
9,2,5,10,26,1423,8
5,3,5,10,30,1383,5
10,1,5,10,35,1345,5
10,1,10,5,25,1007,5
10,1,10,5,35,988,5
10,1,10,5,48,969,5
10,1,5,10,25,911,7
5,4,14,30,30,3490,6
3,3,14,30,87,3285,8
10,1,30,14,25,3148,5
15,1,30,14,20,3126,8
10,1,30,14,31,3102,5
10,1,30,14,28,2727,7
10,1,18,19,25,900,5
10,1,18,19,42,860,8
20,1,18,19,32,835,5
20,2,18,19,32,791,5
16,3,18,19,36,744,5
16,4,18,19,36,740,6
10,1,19,18,14,726,8
9,2,19,18,15,699,5
4,3,19,18,20,664,10
10,1,19,18,25,401,5
6,2,19,18,29,362,8
10,1,19,18,36,320,5
9,2,19,18,37,283,8
11,3,19,18,35,243,9
10,1,19,18,40,217,8
6,2,19,18,44,175,5
10,1,18,19,25,123,5
10,1,18,19,42,84,8
10,1,19,18,25,1,8
10,1,19,18,35,1800,5
10,2,19,18,35,1798,8
7,3,19,18,38,1753,5
10,1,18,19,7,1448,8
5,2,18,19,12,1407,5
7,3,18,19,10,1363,5
7,4,18,19,10,1359,6
10,1,19,18,25,905,5
10,1,19,18,25,2700,5
10,1,18,19,32,2692,8
10,2,18,19,32,2650,5
1,3,18,19,41,2614,8
2,4,18,19,40,2570,6
10,1,19,18,21,2557,8
8,2,19,18,23,2517,5
10,1,18,19,40,2302,5
10,1,19,18,47,2293,8
10,1,24,3,34,350,8
10,2,24,3,34,313,5
10,1,24,3,48,276,8
13,2,24,3,45,233,9
19,3,24,3,39,188,8
9,4,24,3,49,146,6
10,1,3,24,20,138,5
10,1,3,24,36,99,5
10,2,3,24,36,95,5
15,1,3,24,46,24,5
16,2,3,24,45,1793,5
10,1,24,3,25,1586,5
10,2,24,3,25,1581,8
10,3,24,3,25,1541,9
17,4,24,3,18,1505,6
10,1,3,24,34,1495,8
7,2,3,24,37,1465,8
10,1,3,24,48,1433,8
10,1,24,3,9,1262,5
10,1,24,3,27,1233,5
15,1,24,3,22,1225,5
10,1,24,3,16,1079,8
9,2,24,3,17,1043,5
9,3,24,3,17,1038,10
10,1,24,3,42,1014,10
6,2,24,3,46,987,5
6,3,24,3,46,984,10
9,2,24,3,91,950,5
10,1,3,24,25,945,5
3,2,3,24,32,925,5
10,1,18,19,25,2126,5
2,2,18,19,33,2088,8
1,3,18,19,34,2047,5
1,4,18,19,34,2040,6
10,1,19,18,15,2032,8
6,2,19,18,19,1989,5
10,1,19,18,44,1956,8
8,2,19,18,46,1912,5
10,1,18,19,25,1825,8
4,2,18,19,31,3600,5
1,3,18,19,34,3556,8
10,1,18,19,36,3515,5
3,2,18,19,43,3476,5
3,3,18,19,43,3470,9
11,4,18,19,35,3431,6
10,1,19,18,10,3419,8
9,2,19,18,11,3378,5
9,3,19,18,11,3373,5
10,1,17,11,25,2853,5
10,2,17,11,25,2849,5
10,3,17,11,25,2846,9
20,4,17,11,15,2820,6
10,1,11,17,41,2807,8
6,2,11,17,45,2802,8
6,3,11,17,45,2798,8
4,4,11,17,47,2795,6
10,1,17,11,20,2787,5
4,2,17,11,26,2780,3
8,3,17,11,22,2761,5
10,1,17,11,26,2758,5
10,2,17,11,26,2751,5
6,3,17,11,30,2730,5
6,4,17,11,30,2723,4
1,4,17,11,35,2723,5
10,1,0,12,25,900,5
10,1,0,12,38,859,5
10,1,0,12,43,853,8
10,1,12,0,25,808,8
9,2,12,0,26,782,8
5,3,12,0,30,761,5
10,1,12,0,36,725,5
10,2,12,0,36,719,5
10,3,12,0,36,714,5
4,4,19,18,16,3363,6
10,1,19,18,31,3206,8
5,2,19,18,36,3167,8
15,2,19,18,26,3143,5
15,3,19,18,26,3137,5
8,4,19,18,33,3094,6
10,1,18,19,13,3081,5
10,2,18,19,13,3078,5
10,1,18,19,37,3054,8
6,2,18,19,41,3033,5
10,1,19,18,38,2884,8
3,2,19,18,45,2878,8
10,1,19,18,49,2841,8
10,1,23,31,25,132,9
11,2,23,31,24,88,8
13,3,23,31,22,47,9
18,4,23,31,17,15,6
10,1,31,23,26,4,5
5,2,31,23,31,1800,8
2,3,31,23,34,1765,8
2,4,31,23,34,1731,6
10,1,23,31,25,1722,5
3,2,23,31,32,1698,5
10,1,23,31,42,1671,5
10,2,23,31,42,1666,5
10,1,31,23,35,1511,8
8,2,31,23,37,1474,5
8,3,31,23,37,1469,9
16,4,31,23,29,1433,6
10,1,23,31,38,1423,5
10,2,23,31,38,1419,8
8,3,23,31,40,1381,5
10,1,31,23,25,1258,8
6,2,31,23,29,1220,8
10,1,31,23,35,1179,5
2,2,31,23,43,1148,8
10,1,31,23,47,1111,8
10,1,23,31,25,992,5
4,2,23,31,31,989,9
12,3,23,31,23,983,5
12,4,23,31,23,976,6
10,1,31,23,41,970,5
12,2,31,23,39,945,9
20,3,31,23,31,935,5
10,1,31,23,8,2600,5
9,2,31,23,9,2562,8
3,3,31,23,15,2536,10
10,1,31,23,35,2493,8
6,2,31,23,39,2456,5
10,1,31,23,46,2417,8
9,2,31,23,47,2375,5
10,2,31,23,44,2767,5
10,1,31,23,39,2706,8
10,1,28,29,20,894,8
11,2,28,29,19,855,5
10,1,28,29,43,815,5
10,2,28,29,43,811,5
8,3,28,29,45,771,9
19,4,28,29,34,733,6
10,1,29,28,37,725,5
10,2,29,28,37,723,8
7,3,29,28,40,681,5
7,4,29,28,40,676,6
10,1,28,29,20,666,5
10,1,28,29,35,624,4
5,1,28,29,40,602,5
10,1,16,27,15,1909,8
16,1,16,27,9,1880,5
16,2,16,27,9,1876,5
16,3,16,27,9,1870,8
14,4,16,27,11,1837,6
10,1,27,16,36,1825,5
10,2,27,16,36,1818,8
9,3,27,16,37,3600,5
9,4,27,16,37,3595,6
10,1,16,27,32,3584,5
10,1,16,27,44,3545,5
10,1,27,16,20,3537,5
6,2,27,16,24,3502,8
3,3,27,16,27,3460,5
3,4,27,16,27,3454,6
10,1,16,27,32,3443,5
10,1,27,16,25,3158,5
10,2,27,16,25,3154,5
11,3,27,16,24,3111,5
10,1,16,27,21,3103,5
15,2,16,27,48,3052,5
15,3,16,27,48,3046,5
10,1,27,16,25,2791,5
10,1,27,16,38,2773,5
10,2,27,16,38,2769,5
8,3,27,16,40,2741,5
10,1,16,27,45,2703,7
10,1,20,9,25,900,3
6,2,20,9,29,861,5
1,3,20,9,34,818,3
10,1,20,9,25,628,8
10,1,20,9,40,592,8
9,2,20,9,41,565,5
3,2,20,9,58,476,8
13,2,20,9,48,463,10
5,2,28,29,40,598,8
10,1,28,29,48,551,9
11,2,28,29,47,508,5
10,1,29,28,15,230,8
7,2,29,28,18,193,8
3,3,29,28,22,152,5
10,1,29,28,30,113,5
5,2,29,28,35,73,5
1,2,29,28,39,50,5
10,1,28,29,35,1677,8
10,1,31,8,36,913,5
20,1,31,8,26,905,8
10,1,8,31,25,2700,5
10,1,8,31,35,2671,8
11,2,8,31,34,2635,5
11,3,8,31,34,2629,5
3,4,8,31,42,2590,6
10,1,31,8,8,2582,8
10,1,31,8,19,2546,8
7,2,31,8,22,2505,10
10,1,31,8,34,2465,5
3,2,31,8,41,2427,5
10,1,8,31,41,2293,8
6,2,8,31,45,2259,5
11,3,8,31,40,2222,5
11,4,8,31,40,2216,6
10,1,31,8,20,2203,5
1,2,31,8,29,2165,8
1,3,31,8,29,2124,5
10,1,31,8,34,2084,5
8,2,31,8,36,2044,4
13,2,31,8,31,2032,8
13,3,31,8,31,1988,5
13,4,31,8,31,1983,6
10,1,8,31,17,1973,8
11,2,8,31,16,1940,5
11,3,8,31,16,1935,5
10,1,8,31,41,1890,8
6,3,8,31,45,1831,5
3,2,24,3,41,2291,5
3,3,24,3,41,2287,8
3,4,24,3,41,2255,6
10,1,3,24,14,2244,8
5,2,3,24,19,2202,5
10,1,24,3,25,2189,8
10,2,24,3,25,2150,5
10,1,24,3,38,2123,5
9,2,24,3,39,2083,8
6,3,24,3,42,2042,9
13,4,24,3,35,2004,6
10,1,3,24,25,1997,5
10,2,3,24,25,1992,8
8,3,3,24,27,1948,5
10,1,24,3,34,1937,8
10,1,24,3,48,1893,8
10,2,24,3,48,1856,5
10,1,3,24,39,3549,8
1,2,3,24,48,3483,8
20,2,3,24,42,3414,5
18,3,3,24,44,3371,8
17,4,3,24,45,3348,6
10,1,24,3,24,3339,5
10,2,24,3,24,3336,5
10,3,24,3,24,3330,9
20,4,24,3,14,3286,6
10,1,3,24,46,3273,8
10,1,24,3,21,3011,5
10,2,24,3,21,3006,8
10,1,24,3,32,2985,5
8,2,24,3,34,2957,5
3,3,24,3,39,2920,5
3,4,24,3,39,2916,5
10,1,24,3,46,2893,5
10,2,24,3,46,2890,5
10,1,3,24,43,2850,8
6,2,3,24,47,2820,8
10,1,16,27,25,900,8
8,2,16,27,27,860,9
13,3,16,27,22,835,5
5,4,16,27,30,793,6
10,1,27,16,12,786,8
4,2,27,16,18,752,5
6,3,27,16,16,710,5
10,1,27,16,40,677,8
9,2,27,16,41,632,5
1,3,27,16,49,592,8
10,1,16,27,25,320,4
5,1,16,27,30,320,5
10,1,27,16,2,120,8
5,2,27,16,7,91,4
8,2,27,16,4,69,5
10,1,27,16,13,33,8
9,2,27,16,14,1800,8
10,1,27,16,25,1762,5
10,2,27,16,25,1757,5
10,3,27,16,25,1713,5
1,3,27,16,66,1596,5
10,1,16,27,25,1406,5
10,2,16,27,25,1398,5
10,3,16,27,25,1393,5
10,4,16,27,25,1387,6
10,1,27,16,32,1374,5
2,2,27,16,40,1333,5
10,1,16,27,25,1188,8
4,2,16,27,31,1145,8
10,1,16,27,46,1100,5
10,1,18,19,7,2818,5
4,2,18,19,13,2812,5
4,3,18,19,13,2807,5
10,1,18,19,18,2788,5
10,1,18,19,37,2766,5
6,2,18,19,41,2746,5
6,3,18,19,41,2742,5
10,1,19,18,20,2725,7
10,1,23,31,25,900,8
13,2,23,31,22,876,5
10,3,23,31,25,845,5
10,1,23,31,46,817,9
18,2,23,31,38,786,5
10,3,23,31,46,750,9
12,4,23,31,44,724,6
10,1,31,23,20,716,5
6,2,31,23,24,679,8
3,3,31,23,27,648,10
10,1,31,23,35,609,5
10,1,23,31,13,601,8
8,2,23,31,15,574,8
11,3,23,31,12,546,5
5,4,23,31,18,515,6
10,1,31,23,36,504,5
10,1,31,23,47,469,5
10,1,31,23,25,389,5
2,2,31,23,33,349,8
10,1,31,23,37,312,5
10,2,27,16,25,2694,5
2,3,27,16,33,2655,5
2,4,27,16,33,2650,6
10,1,16,27,17,2637,8
10,2,16,27,17,2609,10
7,3,16,27,20,2564,5
17,3,16,27,10,2536,5
17,4,16,27,10,2531,6
10,1,16,27,25,2283,5
10,1,16,27,37,2242,8
13,2,16,27,34,2218,5
13,3,16,27,34,2209,5
10,4,16,27,37,2168,6
5,2,9,20,25,359,5
2,3,9,20,28,318,5
2,4,9,20,28,310,6
10,1,20,9,35,301,5
1,2,20,9,44,268,8
3,4,9,20,32,1707,6
10,1,20,9,29,1697,8
8,2,20,9,31,1655,5
10,1,10,11,16,935,5
10,2,10,11,16,930,5
10,3,10,11,16,927,5
15,3,10,11,11,920,5
15,4,10,11,11,913,6
10,1,11,10,44,905,5
10,1,10,11,28,2690,8
10,1,11,10,25,2506,5
5,2,11,10,30,2468,8
2,3,11,10,33,2426,5
10,1,11,10,47,2382,4
15,1,11,10,42,2363,5
4,3,11,10,53,2272,5
10,1,10,11,3,2261,8
4,2,10,11,9,2230,5
10,1,10,11,17,2175,5
10,2,10,11,17,2170,5
4,3,10,11,23,2138,5
10,1,10,11,25,2010,5
10,1,10,11,40,1979,8
7,2,10,11,43,1946,8
5,3,10,11,45,1913,5
10,1,11,10,39,3512,5
10,2,11,10,39,3507,5
10,1,10,11,9,3412,10
6,2,10,11,13,3371,8
10,1,10,11,19,3324,8
6,2,10,11,23,3290,5
10,1,11,10,12,3106,8
2,2,11,10,20,3061,8
1,3,11,10,21,3017,8
10,1,10,11,9,2866,5
10,1,10,11,24,2860,5
4,2,10,11,30,2855,5
4,3,10,11,30,2851,5
1,4,10,11,33,2829,5
10,1,10,11,40,2820,5
1,3,10,11,49,2775,5
20,2,10,11,42,2760,5
10,1,31,8,25,900,8
2,2,31,8,33,870,8
1,3,31,8,34,827,5
18,2,31,8,45,744,5
18,3,31,8,45,740,5
10,1,8,31,15,693,5
10,1,8,31,28,659,5
10,1,8,31,33,653,8
5,2,8,31,38,623,5
5,3,8,31,38,616,5
5,4,8,31,38,611,6
10,1,31,8,18,599,8
9,2,31,8,19,561,8
3,3,31,8,25,520,5
10,1,31,8,33,486,5
4,2,31,8,39,454,5
10,1,31,8,49,412,5
10,1,8,31,10,353,4
15,1,8,31,5,353,5
10,1,8,31,40,319,8
1,2,8,31,49,286,8
4,3,8,31,46,248,5
20,2,8,31,44,199,4
25,2,8,31,39,183,5
10,1,31,8,25,46,8
10,2,31,8,25,7,5
10,3,31,8,25,1,5
10,1,8,31,25,1587,5
6,2,8,31,29,1555,10
10,1,8,31,39,1519,5
10,1,31,8,25,1407,5
10,2,31,8,25,1401,5
10,1,31,8,38,1367,8
7,2,31,8,41,1326,8
10,1,28,29,29,1003,5
10,1,29,28,25,916,7
10,1,29,28,23,2694,8
3,2,29,28,30,2655,8
10,1,29,28,35,2613,5
10,2,29,28,35,2607,5
3,3,29,28,42,2562,5
3,4,29,28,42,2556,6
10,1,28,29,2,2548,8
9,2,28,29,3,2506,5
10,1,28,29,24,2466,5
10,1,29,28,10,2448,8
10,2,29,28,10,2404,5
11,3,29,28,9,2361,5
10,1,29,28,22,2320,5
10,1,29,28,33,2276,5
10,2,29,28,33,2236,5
10,3,29,28,33,2232,5
10,4,29,28,33,2228,6
10,1,28,29,21,2220,8
10,1,28,29,33,2178,5
10,1,28,29,44,2136,8
14,2,28,29,40,2097,5
10,1,29,28,25,1902,5
4,2,29,28,31,1864,8
3,3,29,28,32,1822,5
10,1,29,28,36,3600,5
10,1,28,29,30,3551,4
15,1,28,29,25,3551,8
13,2,28,29,27,3504,5
